,token,v_1,v_2
14605,sharpening,-0.07663176,-0.29529414
14606,hatchback,-0.24062973,-0.9669259
14607,apes,-0.10616838,-0.28165644
14608,accented,-0.23287745,-0.64504045
14609,cannons,-0.19838133,-0.11501867
14610,mule,-0.21512805,0.13598669
14611,dampening,1.1241126,0.19529536
14612,sauna,-0.02328032,-0.10831897
14613,looping,-0.17498916,2.251008
14614,unworkable,1.9868587,0.60254174
14615,silicone,-1.537924,-1.1790359
14616,fantastically,1.0348746,0.24987744
14617,digitized,0.11431759,-1.9286623
14618,brewed,-0.15654415,-0.04791835
14619,orientated,-0.12027345,-0.11012778
14620,woefully,1.9275831,0.75674605
14621,clobbered,-0.15034817,2.1585386
14622,parentheses,0.06681004,-1.7353032
14623,parameter,-0.13048987,-1.652114
14624,chargers,-1.6896795,-1.4313715
14625,transmits,0.21004817,-1.9333575
14626,impossibly,1.7137772,0.08317844
14627,voided,0.8486736,0.7414553
14628,whistling,-0.13173155,0.04071892
14629,razor,-1.7877655,0.037762698
14630,analogous,0.73744136,0.030663338
14631,unimpressive,0.7448703,2.366495
14632,impotence,-0.008729039,0.07358209
14633,tofu,-0.080495484,-1.314186
14634,telly,0.57932657,-1.9112277
14635,consequential,-1.3624889,0.28308734
14636,creeps,0.10501665,0.81290257
14637,aggregating,0.55158806,-0.7397162
14638,computed,0.17234209,-0.30267543
14639,junkies,1.3493625,-0.25958112
14640,unusable,-0.06015972,-0.40971065
14641,gust,-0.06226059,2.5608957
14642,structurally,-0.10038373,-0.9259016
14643,tapered,-0.03326588,-0.11839167
14644,frontal,-0.13651535,-1.1960078
14645,belatedly,-0.06858603,2.0174432
14646,tenfold,-0.0027439622,1.8049393
14647,feeders,-0.19926715,-0.33405164
14648,repossessed,-0.9461997,0.46614632
14649,wiretap,0.29183462,-0.14044727
14650,testimonial,-1.1516681,0.5834883
14651,deleting,-0.18493892,-2.1440644
14652,nonsensical,1.9006711,0.21507134
14653,brews,-0.21033691,-0.049837112
14654,reinventing,0.9158826,-0.112958744
14655,alternatively,-0.08006046,-0.15776245
14656,sown,-0.18810332,0.8762467
14657,magnesium,-0.9901647,-0.7273675
14658,sprouted,-0.13997738,0.5723185
14659,hampers,1.5047284,0.22955984
14660,envious,2.0395913,0.7792833
14661,flatter,-0.081895016,0.5743216
14662,craziness,2.2156293,0.28450298
14663,ambivalent,1.4781295,1.830477
14664,coil,-2.0140128,-0.93080556
14665,rinse,-0.3243649,-0.41977882
14666,affixed,-1.0236204,-0.2684158
14667,pertain,0.45087856,-0.07439222
14668,bistro,-0.056731593,-0.8836987
14669,faculties,0.1295972,0.44103435
14670,unhelpful,2.0630922,0.6060601
14671,salesperson,0.29491305,-0.3819742
14672,patronizing,2.1279507,0.11677913
14673,generalized,1.4695766,0.038525466
14674,sensibly,0.20707849,1.0255258
14675,ovens,-0.50997937,-0.8691099
14676,sitcoms,1.2724462,-1.24035
14677,flagrant,0.84799737,0.42896304
14678,sweeten,1.2302452,-0.22384286
14679,fluff,-1.5161399,0.15666388
14680,videogames,0.09424017,-2.1935163
14681,delusions,2.1455646,0.29404935
14682,splintered,-0.13016774,0.6922012
14683,longshot,-0.6186907,2.2009451
14684,faxes,0.50376964,-1.2735825
14685,sketched,-0.027579915,-0.1708363
14686,strapping,-1.4045137,0.16177553
14687,bargained,0.020356873,2.4020941
14688,radars,-0.13686442,-0.76096445
14689,flawlessly,0.27610928,0.041081358
14690,forestall,1.4731227,0.19937912
14691,salesmen,0.34438753,-0.16694918
14692,adheres,1.6466382,-0.8309417
14693,buds,-0.36931193,0.50578344
14694,adjunct,0.0040324535,-0.112962805
14695,clunky,-0.328892,-1.8122405
14696,coexist,-0.07463902,-0.18366657
14697,vignettes,-0.05144215,-0.22235164
14698,clarinet,-2.3905275,0.2347947
14699,incrementally,-0.12595385,1.1565682
14700,crunchy,-0.0621347,-1.478156
14701,comfy,-0.20545617,-0.22665611
14702,textured,-1.7065115,-0.46436638
14703,rotary,-1.3792604,-0.53279966
14704,cubicle,-0.050062694,-0.35695708
14705,finder,-0.0041326694,-1.5731918
14706,chimed,0.6295237,2.0694351
14707,cheerfully,0.57256997,1.2826246
14708,blurry,-1.4885961,-0.10672676
14709,cabling,-1.8073819,-0.9644717
14710,topography,-0.63596755,-0.37706417
14711,chiropractor,-0.16751176,1.2557029
14712,grossly,1.511454,0.69133556
14713,chuckling,2.0607426,0.575405
14714,ops,-0.1301865,-0.4545958
14715,forested,-0.24501176,0.4801524
14716,jostling,-0.15618065,0.6714623
14717,allocates,0.59044623,-1.0856589
14718,navigated,-0.14365138,0.15302154
14719,swanky,-0.007406458,-0.03986167
14720,authoring,-0.085860096,-0.7596615
14721,empirical,0.017758535,-0.2084037
14722,subtlety,-0.124477066,0.0013742084
14723,descendant,-0.05523785,1.0875409
14724,sixties,-0.0051369914,0.914291
14725,atypical,0.94526505,0.8812674
14726,friendlier,1.2110324,1.4177282
14727,indecision,1.7147251,1.2877505
14728,giggle,1.9747962,0.1671255
14729,livid,1.9497664,1.7874798
14730,merited,0.22181785,2.4253013
14731,spades,-0.29438803,1.48554
14732,optimizes,1.0697954,-1.6268696
14733,intranet,0.10365773,-1.7573385
14734,inkling,1.168168,1.2053223
14735,reinvested,0.6161321,0.25198033
14736,stitching,-1.0585152,-0.15905757
14737,apg,-0.16514927,1.9396319
14738,choppers,-0.8144274,1.230218
14739,cobalt,-0.20980874,-0.40413275
14740,infuriating,1.7870916,1.0360408
14741,octopus,-0.15265112,-0.34096205
14742,realtor,0.6349861,0.5062968
14743,smelly,0.5000991,-0.2533923
14744,unending,-3.1661184e-06,0.7360531
14745,vagina,-0.27786592,-0.6181511
14746,mains,-1.384304,-0.44583848
14747,checkup,-0.1693397,0.8958091
14748,disintegrated,-0.15208146,1.0045526
14749,zooming,-0.39506167,-0.4864981
14750,jacked,-0.109966554,1.0966713
14751,finalization,1.5009625,-0.031255938
14752,ascertained,0.6286971,-0.054280125
14753,camcorders,-0.73163795,-2.1167426
14754,pasted,-1.5326083,-0.13346517
14755,gaping,-1.3545376,0.07244624
14756,considerate,1.4029541,1.6770774
14757,quizzes,-1.7329352,-0.27383593
14758,shudder,1.458208,0.42252943
14759,headsets,-1.6081746,-1.740964
14760,cryptic,0.0781124,0.35229522
14761,selector,0.053156234,0.5046385
14762,downwards,-0.135276,0.6269029
14763,corrects,0.90010124,-0.19894467
14764,adversely,0.04854021,0.6114794
14765,bullshit,1.4868338,-1.2376313
14766,constrain,0.82665974,0.72242594
14767,uncanny,1.648779,0.7768066
14768,straddling,-0.25026974,1.8569006
14769,mono,-0.20916444,-1.5963837
14770,ballgames,0.55047107,2.5745203
14771,sly,0.3695502,0.4040812
14772,satin,-0.4588765,-1.3046626
14773,binary,-0.7116426,-2.3320546
14774,cautioning,2.1492658,0.4724183
14775,fishes,-0.21715379,0.27799314
14776,twofold,-0.06716792,1.8298103
14777,silencing,-0.08558218,1.1582239
14778,ascension,0.693665,1.4480042
14779,reversible,-0.3191547,-1.1944629
14780,ape,-0.09621346,-0.33312762
14781,inline,-0.21424901,-0.94411904
14782,amphetamines,0.83523583,0.22495502
14783,tuner,-0.9632039,-2.0586762
14784,filth,-0.022310011,-0.061575994
14785,overcast,-0.05165527,2.2750638
14786,calculators,0.09352142,-1.9356161
14787,toasted,-0.07923735,-0.0770034
14788,harnesses,-0.21507946,-0.36860156
14789,consumerism,1.669102,0.48472282
14790,stings,0.17165284,0.40551177
14791,slaps,-0.13394716,1.1932969
14792,blisters,-0.07265813,1.3326744
14793,piss,1.7394124,-1.1061559
14794,ineptitude,1.8464036,1.1592951
14795,airways,-0.34828842,0.13352275
14796,backroom,-1.4586344,0.26332664
14797,handyman,-1.2900596,0.16220413
14798,increment,-0.60077846,1.1966166
14799,hoods,-1.9073234,-0.025521081
14800,teenaged,0.6516191,0.728924
14801,decadent,0.12870878,-0.11529602
14802,figuratively,-0.14729321,1.6487077
14803,sf,0.02581974,-0.41572127
14804,millennia,-0.10277048,0.3486637
14805,suspiciously,1.3660392,0.031058671
14806,toppings,-0.005528281,-1.5931692
14807,complicates,1.8731883,0.06406631
14808,popup,-0.43978828,-1.3051392
14809,differentiating,0.75580275,-0.41326672
14810,numbness,1.5428332,0.6800207
14811,concur,1.6448989,1.1664088
14812,shacks,-0.12954782,-0.068560705
14813,orbiter,-0.23371577,-0.8495611
14814,costlier,2.142827,0.22405049
14815,lurch,-0.27404374,1.8910073
14816,fetish,0.025982998,-0.33858135
14817,polices,0.24048233,0.7542413
14818,docs,0.28181243,-0.48504674
14819,incidences,0.62447166,1.6072702
14820,berry,-0.10897983,-0.87493294
14821,stipulations,0.042364433,0.046120994
14822,temps,-0.18921642,-0.049057286
14823,variances,-0.06143085,-0.13101397
14824,abated,0.7969228,1.0189506
14825,malfunctioned,-0.11165484,-0.14717817
14826,seeped,-0.5507228,0.68983525
14827,foodstuffs,-1.0357692,-0.1960948
14828,messes,0.42257792,1.358109
14829,mugs,-0.13494326,-0.34506786
14830,inlet,-0.81108797,-0.4653585
14831,biceps,0.40568712,2.159939
14832,gaudy,0.33336064,-0.10818357
14833,brightened,0.06683804,0.057828363
14834,stills,-0.013485115,-1.4829061
14835,redistribute,0.5493701,-1.7447147
14836,heave,-0.109944254,2.2184744
14837,raved,0.1252676,2.3921285
14838,wearer,-0.40228885,-0.39004704
14839,hawking,-0.13686366,0.7887392
14840,recast,-0.041681156,0.045919336
14841,il,-1.0456612,-2.752151
14842,exacerbating,1.34203,0.2843324
14843,delicately,-0.12501617,0.11462294
14844,schizophrenic,1.9222636,0.08904372
14845,underwhelming,0.7362298,2.328435
14846,dashboards,-0.080011286,-2.100846
14847,amber,-0.3519642,-0.48665395
14848,iffy,0.6929044,1.8680735
14849,criminally,-0.058238447,1.0235735
14850,jeers,0.23037273,2.0510058
14851,acoustics,-1.8743262,-0.31664056
14852,fowl,-0.15068561,-0.22866158
14853,propriety,-0.036581744,0.08447931
14854,amaze,1.8017489,1.0430199
14855,laboring,-0.054168276,2.2254028
14856,gals,1.2971032,-0.33465138
14857,blender,-0.2454451,-0.53439844
14858,trusty,-0.26322448,-0.24705315
14859,activates,-0.10115169,-1.5632558
14860,inescapable,0.93241274,0.93338954
14861,evasive,1.1228638,1.0205407
14862,stylists,-0.09969236,-0.17386267
14863,mailers,0.4629725,-0.4405225
14864,reapply,1.274437,0.34055752
14865,eke,-0.16455638,0.13226463
14866,loath,2.0080864,1.2671106
14867,humbly,-0.15469801,2.2819228
14868,shreds,-0.74735177,0.07444062
14869,toolbar,-0.75142634,-2.586138
14870,elegantly,-0.05814076,-0.2924336
14871,contaminate,-0.14679383,0.05808209
14872,handiwork,-1.4307232,0.057294726
14873,densities,-0.27144733,-1.5562013
14874,deflecting,0.30092508,2.343865
14875,masonry,-1.0773945,-0.15945438
14876,precedes,1.3724715,0.86033094
14877,transferable,1.8692051,-0.15770045
14878,overcharged,1.4105093,-0.027972862
14879,subtitles,-0.0024848836,-1.7240324
14880,revs,-0.17508055,1.273317
14881,overpower,0.14339308,1.928911
14882,tickled,0.87431717,2.0734808
14883,bunk,-0.16789864,0.19211164
14884,wean,0.8771914,0.9922575
14885,wrench,-1.601085,0.05199968
14886,swan,-0.15773138,-0.30229652
14887,salvaging,-0.18163778,0.48935515
14888,discernible,-0.109213546,1.3003277
14889,uptime,-0.03798047,-1.7185228
14890,fuses,-1.7317839,-0.109857515
14891,gist,0.16028962,0.49781668
14892,dumpster,-0.21050769,-0.14497505
14893,scrambles,0.5441139,2.1530328
14894,wizards,-0.06063871,-0.3558018
14895,jailbreak,-0.31489694,-2.3464727
14896,decibels,-0.8384354,0.7232816
14897,oatmeal,-0.1283766,-0.69072014
14898,powerplay,-0.0096299425,2.568361
14899,avatars,0.051778436,-1.9637674
14900,workspace,-0.17058726,-0.89270866
14901,stomp,-0.119878635,0.70077556
14902,pendulum,2.2113438,0.25241804
14903,squashed,-0.18021539,1.1929439
14904,mayonnaise,-0.048725735,-1.6764567
14905,conversational,-0.06744529,-0.059308317
14906,radiant,-0.30922058,-0.26675388
14907,metros,1.3832743,0.033886723
14908,lexicon,-0.08688256,-0.42916873
14909,rubs,0.45863563,0.51583177
14910,tact,-0.00902442,1.6062897
14911,strippers,-0.6910553,-0.17198116
14912,bouncy,-0.071840465,0.02170339
14913,bests,0.5667824,2.3831916
14914,dicey,1.0837358,1.7578877
14915,cramps,0.30346295,2.4298747
14916,majored,1.8174043,0.284864
14917,thrice,-0.23623553,2.013242
14918,displeased,1.8163971,1.8510617
14919,pretentious,2.1118464,-0.08018186
14920,squander,-0.16926113,1.6504753
14921,prettiest,1.669791,0.94301957
14922,screwdriver,1.8614771,-0.08983998
14923,distaste,1.6676972,1.1312494
14924,saltwater,-0.014806983,-0.89022917
14925,tote,-0.116362005,-0.27288902
14926,unapproved,0.15526767,-0.18660179
14927,flatten,-0.13825761,0.05388964
14928,bead,-0.9697452,-0.3275222
14929,flustered,1.7922075,1.7316725
14930,overbearing,1.9908894,0.09899645
14931,dub,0.007506609,0.19799043
14932,benzene,-0.3190814,-0.22183932
14933,inferred,0.53282213,0.028121458
14934,morph,0.020365767,0.10547443
14935,resists,1.1622124,-0.040053837
14936,passable,0.40682358,-1.4549145
14937,improvise,-0.44538033,1.3532676
14938,accomplishes,1.63219,0.07867902
14939,climatic,-0.10538043,-0.046423625
14940,caviar,-0.06731079,-0.69879466
14941,constructions,-0.11352151,-0.0013013436
14942,easygoing,1.757042,0.7341108
14943,moons,-0.3539817,-0.18414938
14944,anyways,0.55716586,-1.7814384
14945,pdf,-0.124113895,-2.0688734
14946,bask,0.80427444,1.7369636
14947,se,-0.8868505,-2.8170054
14948,bookmark,-0.18845269,-2.4027023
14949,vibrancy,0.5937825,0.066085406
14950,stunningly,1.4569257,0.010010576
14951,ballast,1.5523602,-0.54245764
14952,pun,1.3199061,-0.77499557
14953,rocketing,0.021274943,0.75996584
14954,pigment,-1.0657079,-0.6374271
14955,constellation,-0.41360062,-0.38813
14956,occured,0.41762346,2.2998714
14957,forerunner,-0.06479174,1.3083844
14958,justifiably,0.4339256,2.241481
14959,toiling,-0.05482674,2.2298903
14960,apocalypse,2.2326005,0.33677572
14961,overkill,1.913161,0.18772905
14962,sprinkler,-0.7866148,0.36224133
14963,rec,-0.07932375,-0.3467989
14964,des,-1.356509,-2.7910445
14965,rims,-0.8841713,-0.26636618
14966,alibi,0.6749363,0.6529112
14967,voluminous,-0.09746891,0.004217541
14968,prowl,-0.46321648,0.58637583
14969,entertains,0.27322286,0.89498407
14970,tightest,-0.0051697385,1.8319612
14971,sizzle,-0.16400826,1.2044778
14972,scrapbook,-0.11918425,-0.40286973
14973,titan,-0.09938245,0.45160517
14974,blister,-0.10349794,1.3328357
14975,skeletal,-1.0366113,-0.17046712
14976,tilts,-0.1443625,0.84922326
14977,branched,0.08375813,0.07567699
14978,spurious,1.4737449,0.057842996
14979,artiste,-0.77143383,-0.25040102
14980,fairest,-1.564292,0.83232534
14981,soundtracks,-0.15499349,-1.6731538
14982,translucent,-1.5330822,-0.9280416
14983,tot,0.90307003,-0.106936164
14984,geniuses,0.22951369,0.37397954
14985,equating,0.22509074,0.39079368
14986,raving,0.08947631,2.3754106
14987,gullible,2.0065775,0.16403486
14988,arranges,1.3265362,-0.045192927
14989,eyeglasses,-0.23068541,-0.63211167
14990,snappy,0.14082117,-0.27564478
14991,bookkeeper,-0.16134228,0.63045335
14992,esoteric,-0.030467793,-0.014783975
14993,tort,-0.1670212,0.1408009
14994,shortsighted,2.1640759,0.41455936
14995,somethings,1.2855958,0.80644447
14996,superstitious,0.9865723,1.3846555
14997,jagged,-0.59461164,-1.0260087
14998,latch,-2.0900106,-0.0075881295
14999,unconvincing,0.82464635,2.4066417
15000,attentions,-0.043771215,1.7934889
15001,midstream,-0.12451781,0.024700515
15002,vocalists,-2.0403914,0.4625246
15003,sneeze,-0.047880236,1.5161976
15004,haphazard,1.2963476,0.8401649
15005,plagues,0.014762654,0.30357462
15006,inverted,-0.38500026,-0.22467366
15007,astray,-0.007614077,1.2454513
15008,incomparable,0.8277387,1.2308489
15009,hardcover,0.006303016,-1.7855996
15010,flexing,0.40713045,0.47136936
15011,arctic,-0.18689321,0.32481956
15012,exerting,-0.07262367,0.8589559
15013,ranting,1.8362603,0.30724597
15014,skeptic,1.0970418,1.6322579
15015,masquerading,-0.15408194,-0.47477543
15016,partied,0.09506435,1.548991
15017,undeterred,1.5262631,1.2847537
15018,diagrams,-0.03658477,-1.848741
15019,wields,0.018579002,0.77199113
15020,nondescript,-0.029378366,-0.72220194
15021,diagram,-0.043867767,-1.8420823
15022,alloy,-1.9116138,-0.85894346
15023,chemically,-0.5351169,-1.194576
15024,luminous,-0.5615896,-0.25448945
15025,compartments,-0.9645175,-1.3956807
15026,mementos,-0.17816173,-0.22007543
15027,malfunctions,0.16330911,-0.023199003
15028,hairstyle,-0.4095645,-0.18026662
15029,seventies,-0.0022095852,0.9383953
15030,maddening,1.8058774,1.1653888
15031,lightest,-0.10858914,0.027643265
15032,silky,-0.48230228,-0.24273184
15033,sliders,-1.8123928,-0.6251093
15034,ho,-0.1586511,-2.8287401
15035,buffers,-0.32858586,-0.17134462
15036,practicable,-1.1490858,0.77179646
15037,deepens,1.5997171,-0.77291167
15038,belies,1.5198913,0.04856308
15039,intents,-0.07328427,1.6228459
15040,gobbled,-0.14065519,0.19710886
15041,constructively,0.33034483,1.5632429
15042,eaters,-0.073631935,-0.2369237
15043,sputtered,0.25868797,2.0935946
15044,bulldog,-0.15809095,-0.24490404
15045,instigating,-1.2207556,0.5805828
15046,pancake,-0.11953336,-0.47863996
15047,markup,0.0052741566,-0.92006445
15048,friendliness,1.4734876,0.15903454
15049,lengthening,-1.1797911,0.29234862
15050,rebranded,1.1450124,-1.045516
15051,upholstery,-1.0756649,-0.70904744
15052,authenticate,0.4349504,-1.7729281
15053,lengthened,-1.4465499,0.36182243
15054,quieted,0.0069514215,1.4307506
15055,affectionately,0.12712173,0.69789577
15056,nominally,0.0793852,0.6158448
15057,setups,-0.27362695,-1.3000662
15058,afterlife,-0.7365874,0.41835904
15059,ulcers,-0.31566066,-0.08580005
15060,hibernation,-0.113350555,0.13722356
15061,simulating,-0.1624476,-0.42282522
15062,ruckus,0.5547537,1.192597
15063,detectable,-0.13751504,-0.3487756
15064,watcher,-0.08676801,1.710787
15065,authenticated,0.43291903,-1.7507437
15066,horrid,1.8236724,1.2531252
15067,encoded,-0.35192907,-2.3801768
15068,focal,-0.16860655,-0.49931306
15069,elevates,1.5204811,-0.2202054
15070,repressed,0.91851497,-0.17810279
15071,livable,0.016177215,1.3233765
15072,uninspired,0.85179245,2.2766573
15073,realign,1.1028947,-0.40055913
15074,leopard,-0.16905235,-0.42423165
15075,robustness,-0.15599246,-0.9981108
15076,thoughtfully,-0.039778296,0.30240393
15077,thee,0.16231805,-1.1799254
15078,climactic,-0.0028245086,0.9778309
15079,spew,-0.08094093,0.13032283
15080,fleece,-0.2755373,-0.35407463
15081,eighties,-0.008795278,0.9511815
15082,routs,0.097211994,2.7954693
15083,decry,1.7589282,1.127047
15084,tiresome,0.75437105,1.1372064
15085,pretends,1.8304186,0.29967046
15086,calibrated,0.5046622,-0.9203042
15087,stimuli,0.024118556,-0.9615818
15088,macaroni,-0.09612273,-0.5516024
15089,uninspiring,0.7870324,2.3556807
15090,unrecognized,-0.13112518,1.4175863
15091,sweeper,-1.3823992,0.6878697
15092,adapts,1.2450106,-0.23674676
15093,serviceman,-0.16092119,1.0536875
15094,eventuality,-0.056062296,1.6055605
15095,nutty,2.2150092,-0.054740578
15096,helium,-0.68913454,-0.36448628
15097,unfathomable,1.1598403,1.5221134
15098,shelve,1.2705388,0.26495317
15099,inflexible,0.29049852,0.39037636
15100,doves,-0.48778912,-0.11902091
15101,fiddling,-0.113759905,0.07719064
15102,toying,1.0299451,1.4409163
15103,ghostly,0.98740345,-0.028101346
15104,artisan,-0.4148537,-0.3808412
15105,distilled,-1.583496,0.07347908
15106,navigator,-0.11681328,-0.35872668
15107,mechanically,-0.18628886,-1.1350354
15108,energizing,-0.003748159,0.94731516
15109,fifties,-0.027333064,0.9406384
15110,rollercoaster,-1.6862326,0.84304345
15111,pricier,2.0561783,-0.06658817
15112,asterisk,-0.07997853,0.03574384
15113,geo,-0.084337,-0.3812557
15114,intensively,-0.032473836,0.6809235
15115,fazed,1.604425,1.8041244
15116,wearable,-0.14622502,-1.5269022
15117,facebook,0.3346023,-2.1197093
15118,unremarkable,0.18052414,1.7941782
15119,interstates,-0.09380675,2.3598042
15120,passerby,0.63039416,0.7348685
15121,consecutively,0.619786,1.8460692
15122,airway,-0.6533689,0.03309998
15123,canoes,-0.16313004,1.2569325
15124,cubes,-0.53626555,-1.4671068
15125,capt,-0.5466069,-2.8962224
15126,ifs,-0.71994746,1.6205446
15127,candlelight,-0.068915814,-0.025463779
