,token,v_1,v_2
17881,pestering,-2.4929075,0.054081604
17882,relaunching,-0.75666606,1.1628206
17883,reddish,1.9941978,-1.949384
17884,decibel,2.29186,-0.29173893
17885,teapot,0.5298158,-1.4074615
17886,crisply,2.7667284,-0.7874681
17887,blinders,-1.7161983,-1.3260541
17888,homeschooling,1.3704128,0.20837587
17889,meandered,-0.7540354,-1.8813298
17890,failover,2.269235,2.0935562
17891,blackberries,1.7493887,2.1373827
17892,wonky,-1.8199488,-1.3964134
17893,crayon,1.1815188,-2.8219125
17894,harshness,0.1458819,-1.5405831
17895,flatbed,1.0838506,-0.51482296
17896,earpiece,3.0679994,0.804862
17897,spindle,2.903098,0.48381922
17898,constellations,0.9603998,-1.4080987
17899,retinal,2.0915668,-1.3730359
17900,upstanding,-1.4444065,-2.0141513
17901,stationing,-0.20636404,0.9791513
17902,ne,0.4335859,3.2712772
17903,deceptions,-2.3553424,-0.6778522
17904,minimalism,0.6784376,-2.5202007
17905,multifunction,2.4937701,0.95107305
17906,gee,-0.24227662,3.2197888
17907,exasperating,0.20443292,-2.0174227
17908,sandbag,1.3610324,-0.997348
17909,identifiers,1.2150677,1.8579922
17910,approximation,0.2592811,0.0033500884
17911,braided,2.6290255,-0.72248214
17912,whiteboard,0.7877877,-2.3864074
17913,retrained,-0.5593594,-0.770834
17914,moveable,0.93247515,-0.021027144
17915,crackle,2.1795905,-1.5168881
17916,stuttered,-0.956173,-2.8301187
17917,earbuds,3.0869112,0.8812416
17918,draping,0.44652724,-1.6938471
17919,weeded,-1.7952245,-0.6752658
17920,gobs,-1.9849458,-0.53175306
17921,cogs,-2.5593464,-1.1524518
17922,skewer,0.09068355,-1.7787653
17923,shakeout,-0.88436675,0.2761287
17924,amplitude,2.8192446,0.6819072
17925,incapacity,0.01016273,-0.0050720833
17926,leopards,1.7067575,1.7561913
17927,fasten,1.3152643,-2.1010542
17928,squeal,2.371797,-0.096532404
17929,rapture,-1.3451084,-1.474719
17930,tremble,-0.34963784,-2.6970346
17931,megahertz,2.4442668,1.645692
17932,poo,-0.73504597,-2.2584693
17933,breezing,-0.07232332,-2.6203265
17934,buts,-0.84111756,1.0108998
17935,winking,-0.7517112,-2.8104773
17936,detracts,1.2570586,1.4789288
17937,particulates,2.49803,-0.2800791
17938,scopes,1.9076687,-0.8176282
17939,amplifying,0.30068743,1.3125786
17940,thumbnails,2.3916595,2.0013044
17941,velvety,2.532565,-0.5656218
17942,anal,-2.1360376,0.63011897
17943,scamming,-0.6427131,2.0507212
17944,pranksters,-0.45020002,-3.030765
17945,newsmagazine,-0.11690053,1.2059534
17946,wimpy,-1.3947027,-2.1066992
17947,nothin,-2.5763555,1.0361964
17948,amplifies,-0.09685765,1.8044161
17949,shamefully,1.8228155,-2.030975
17950,fanboy,-2.036456,-2.384518
17951,stereos,2.7056646,0.94664186
17952,groundhog,2.0970054,0.76057124
17953,imbedded,0.49552742,0.72932494
17954,drizzled,2.227353,0.9759712
17955,miniatures,1.41924,-2.1250725
17956,scrapbooks,1.6844016,-2.0461495
17957,sauntered,-0.53259647,-1.6539
17958,polycarbonate,2.783703,-0.019681562
17959,clover,0.57570285,-0.6476706
17960,sapphire,1.0727044,-0.39148903
17961,rancorous,-0.080175586,-1.5717766
17962,stair,1.85714,-1.0713425
17963,nos,1.0584111,3.2154229
17964,reed,0.17328459,0.08500623
17965,stepbrother,0.578613,3.209596
17966,disobey,-1.5756733,0.6461916
17967,spoofed,-2.0139568,-0.15939173
17968,budged,-1.969172,0.065219305
17969,lumens,2.7182777,1.1886631
17970,misfire,-1.4344629,-1.1793768
17971,realtime,2.0582561,1.4532613
17972,pastimes,-0.38063633,-0.4744855
17973,zing,0.043579075,-2.2026012
17974,fluorescence,2.7473872,-0.0001738863
17975,townhome,-0.016941244,1.8846214
17976,constricted,-1.5589666,0.27440256
17977,multiplication,1.3177729,0.0146044195
17978,brining,-0.8262524,0.053666443
17979,latitudes,0.6552113,0.08280104
17980,straighter,-0.09189719,-1.1103855
17981,diffused,0.15897825,-0.8688217
17982,comforter,1.8767871,-1.2206954
17983,wrangled,-0.8143834,0.014424429
17984,poly,1.4859581,0.88305205
17985,aimlessly,-1.7664597,-2.3776636
17986,arias,3.0633333,1.1343627
17987,int,-0.48753294,3.0275524
17988,emporium,0.05600114,0.5354564
17989,uncool,-1.746237,-2.3080688
17990,crazies,-2.8559222,-0.43736315
17991,traverses,0.17354722,0.011883342
17992,knockoff,0.14219055,-1.6306506
17993,viewfinder,2.9200351,0.0061033675
17994,autofocus,2.9956794,0.5544424
17995,crisper,2.4862466,0.5268472
17996,coalesced,-1.4662809,-0.12328175
17997,aforesaid,0.096077405,1.1267354
17998,operable,1.4318908,-0.055551298
17999,concentrator,1.9662302,0.33984256
18000,twinkling,1.109126,-2.315997
18001,sac,0.15123712,-1.3617344
18002,unpacked,0.9636179,-2.0858593
18003,ramble,-0.5339862,-2.9322872
18004,bottomline,0.12329746,0.44235933
18005,doggy,1.1123087,2.387067
18006,pillage,-2.0547493,-0.7890947
18007,rattlesnake,1.8847864,0.5728663
18008,discoloration,2.1178937,-1.9018637
18009,ment,-0.036617793,3.089649
18010,miniaturized,2.5459642,0.40884027
18011,sturdier,0.47222278,-1.6373963
18012,disconnecting,1.3391305,0.16943556
18013,subcontracted,0.087491795,1.4036958
18014,amorous,-0.17349683,-2.4434009
18015,acclimate,-0.5477483,0.24408896
18016,haha,-1.4141299,2.8429072
18017,upgradeable,2.4801638,1.5717789
18018,spiffy,0.3379277,-2.043532
18019,imaged,2.2105975,0.08220194
18020,compressing,1.9296674,-0.9685963
18021,unsatisfying,-0.30593598,-2.783709
18022,watermark,2.6198902,0.34282815
18023,wowing,0.3216809,-0.08326729
18024,dovetail,-0.4555195,2.1274722
18025,dat,-0.63489765,3.1851518
18026,scofflaws,-1.2114873,-1.8314933
18027,snorting,-1.4924837,-1.8239233
18028,playroom,1.3187089,-1.537607
18029,mayo,1.925403,1.8134006
18030,vacuums,0.46845013,-0.71611243
18031,selectable,2.7932756,1.2958617
18032,corrugated,2.6317127,-0.26739624
18033,birthed,-1.295648,-2.587636
18034,fir,0.7483181,0.09874015
18035,deactivate,1.5564104,1.1474916
18036,bookcase,2.023502,-1.5659475
18037,deliverance,-1.7351,-2.3408656
18038,embellishment,0.29884106,-0.18517992
18039,undernourished,-0.80396646,-1.151322
18040,exclamation,-0.84914863,-0.49632472
18041,windup,0.54687357,-1.4510652
18042,capacitor,3.0653543,1.0188076
18043,blips,-0.48430282,-2.9271488
18044,dissipates,-0.022955459,-0.034059804
18045,reassign,-0.15457807,0.51016253
18046,ornery,-0.51074255,-3.1317172
18047,outdid,-1.3412845,-1.245492
18048,regretful,1.5914401,0.16695127
18049,partitioned,1.7580405,2.2230668
18050,panics,-2.159486,-0.6786374
18051,thickest,1.2759361,-1.7158664
18052,unpacking,0.99972475,-2.098634
18053,rote,-1.1531454,-2.8144238
18054,seashore,-0.036357116,1.6344464
18055,otter,1.7961022,1.6234256
18056,legible,1.6241127,-1.9734801
18057,photoshoot,0.3406025,-2.2430375
18058,bayonet,-0.06623098,-3.2005515
18059,scammer,-0.20203386,2.265984
18060,holographic,2.5020301,-0.39882198
18061,redoing,0.09569907,-2.1020925
18062,accomodate,-0.6713171,2.0811996
18063,livelier,-0.022557061,-1.9847854
18064,orient,-1.9395114,1.4462003
18065,coasters,0.19891098,-0.7418093
18066,synths,3.091291,-0.41407323
18067,speckled,1.6773779,-1.8667048
18068,exhausts,0.12778312,-0.08423641
18069,attesting,-0.24958374,1.924783
18070,hiss,2.166451,-0.55215025
18071,misreading,-2.2984638,-1.3326178
18072,stickler,-0.057702437,-3.0208385
18073,outrages,-2.1130145,-0.7889022
18074,mountaineer,0.13187695,0.27350911
18075,eaves,1.9996363,-0.7275012
18076,arcing,0.32159317,-1.4289045
18077,naivete,-2.536478,-1.3185669
18078,teleconferencing,1.33853,2.1175888
18079,yearold,-0.01343041,-1.4092338
18080,decimal,2.1743536,1.0234387
18081,measurably,1.545712,-0.02833223
18082,raider,-0.5309634,-1.6817409
18083,veranda,0.68779653,-1.1093912
18084,html,2.0554442,2.312853
18085,asinine,-2.0145898,-1.649474
18086,expanses,0.27584836,-1.2658086
18087,diffuser,2.860916,0.5688357
18088,rubbery,1.2875696,-2.1579375
18089,wavy,1.7964978,-1.6435051
18090,chews,-0.6912078,-2.571265
18091,junked,-1.3235921,-0.78395545
18092,hoaxes,-0.01869433,-3.1354852
18093,chile,1.5552787,2.6750736
18094,sleeveless,1.834764,-1.2473512
18095,ebay,1.5276821,2.0922623
18096,cred,-2.1593926,-1.4265298
18097,plunk,-1.028737,-0.7708005
18098,stopwatch,1.589504,-1.5187038
18099,vignette,0.088079914,-2.4508603
18100,portraiture,1.6810827,-2.410414
18101,cussing,-2.3274531,-1.6047121
18102,ba,0.4949221,3.439553
18103,repaint,0.9868786,-2.7457776
18104,imitations,0.05540375,-2.8592727
18105,joe,-0.19440226,3.2114394
18106,repeater,2.652807,1.127938
18107,fuzz,1.0480387,-1.9756248
18108,hologram,2.5043797,-0.45193768
18109,obtainable,0.9129202,1.586862
18110,avidly,-0.88711035,0.4575123
18111,unwashed,-0.9621376,-1.5965286
18112,wo,1.6595274,2.815727
18113,tourneys,-0.5160129,-0.4474113
18114,berserk,-1.8177679,-1.6080012
18115,balled,-1.7177173,-1.2208939
18116,untried,-0.077083826,-1.8239838
18117,replaying,0.15298222,-0.94191813
18118,paneling,2.4245427,-0.7025259
18119,cajoling,-0.6123308,-0.7851811
18120,shifter,2.8201382,0.7195484
18121,blissfully,-0.928057,-2.2477624
18122,sealant,2.9480793,-0.17928699
18123,forgetful,-0.5482002,-2.2959747
18124,unappreciated,-0.5997002,-1.6887288
18125,lil,-1.4863074,2.7422042
18126,alleviates,-0.20359373,2.3071089
18127,laugher,-0.9191728,-1.7605575
18128,glowed,1.0657014,-2.2815585
18129,gd,0.8122491,3.4642146
18130,holly,1.6474929,-0.43629646
18131,mite,0.1330242,-1.099992
18132,rucksack,1.874281,-1.8938259
18133,anyplace,-2.230982,0.33609992
18134,repurchasing,-0.09405091,2.3964827
18135,addled,-1.6261634,-2.2841084
18136,durations,1.1946903,0.15364358
18137,freeware,2.1996274,2.278011
18138,flinched,-0.88334644,-1.8683481
18139,lovin,-1.9594808,-1.3855724
18140,lube,2.1945229,-0.14374763
18141,abrasion,1.3700752,-2.819872
18142,byte,2.1763537,2.2286284
18143,granddad,0.46029592,3.2210317
18144,tolerances,2.636434,0.72808856
18145,acolytes,-2.4420674,-1.0737352
18146,ungodly,-2.1302588,-1.4520313
18147,headbands,0.446384,-1.5695701
18148,wiggled,-0.04286571,-2.807092
18149,jell,-1.9807134,-1.1116583
18150,racquetball,-0.17532466,-1.5867196
18151,humps,0.03719388,-0.8225863
18152,moreso,-1.3136549,-0.83352005
18153,haywire,-1.8898332,-1.7147415
18154,modality,1.0982563,0.12890524
18155,wifi,2.0203133,2.0899963
18156,wk,-0.19013757,2.9726057
18157,musty,0.043416,-3.0969584
18158,teak,2.5437539,-0.2559597
18159,hex,-2.1494024,-2.0025203
18160,pliable,0.31239352,-1.9128395
18161,odometer,2.849685,0.15668441
18162,uncluttered,1.6391753,-1.7684727
18163,squeaking,-0.33542764,-1.0930586
18164,gents,-2.130114,-0.82673156
18165,kinky,-0.60169095,-2.7184908
18166,truest,-1.8773522,-1.3897758
18167,tinnitus,-0.068839915,-2.488494
18168,crock,-2.0129201,-0.97474396
18169,encoders,2.800168,1.3168374
18170,curvature,2.6584623,-0.4760455
18171,cellars,0.17452481,0.7751914
18172,coiled,0.29926705,-2.3161004
18173,contorted,-0.3642083,-3.1005101
18174,latching,-0.0663759,-0.61633694
18175,congrats,-0.9432909,2.7953792
18176,recieve,-0.84210265,1.5308814
18177,plop,-0.8822721,-1.014455
18178,densely,1.8657191,-0.7553209
18179,peeps,-2.3018167,0.13776721
18180,plotline,-0.18113185,-3.0444298
18181,electrically,2.8126929,0.4512224
18182,hummingbirds,1.9732349,1.3342164
18183,comprehensible,0.12868764,-2.8664389
18184,grafted,-1.6059402,-1.1474429
18185,relearn,-0.4250478,-1.4268407
18186,bogs,0.088541485,-0.91638154
18187,repurposed,-1.0348971,1.3985108
18188,helpdesk,1.1873369,1.667846
18189,lifter,-1.7160836,-1.5225426
18190,tongs,1.7129039,-1.8877949
18191,executable,2.1770444,2.2181337
18192,shoebox,0.9099835,-1.4389176
18193,fleeced,-0.8380098,1.8939831
18194,crisscross,0.05469324,-0.017815555
18195,presale,0.8245711,1.5329262
18196,merrier,-1.9873116,-1.1191837
18197,phoenix,-1.616021,-0.5076238
18198,preexisting,0.60451144,1.0470797
18199,blowup,-1.1066815,-1.8102902
18200,spartan,0.55374825,-2.708962
18201,rummage,-0.073374376,-1.6730171
18202,peels,0.67236835,-3.0732827
18203,scribble,0.23595421,-3.1796103
18204,wobbles,-0.40527907,-1.4282653
18205,hazmat,1.3321319,-0.39111036
18206,layover,-0.09577129,0.70230573
18207,vacuous,-1.8492632,-2.0698893
18208,accidently,-0.042252295,-2.7157853
18209,midwestern,-0.7363179,0.46058396
18210,inbuilt,2.2437458,1.2426885
18211,highland,0.08998937,1.2602695
18212,moneymaking,-0.42145476,-1.1382798
18213,stuffs,-0.022009661,-1.6057487
18214,boggles,-2.0599623,-1.4300475
18215,wetting,0.3786346,-2.0558033
18216,handedness,-0.53214914,0.048402533
18217,catcalls,1.605491,0.93361413
18218,gyroscope,2.836316,0.665581
18219,photon,3.039971,0.21918961
18220,topology,2.6504056,1.5251906
18221,gadgetry,2.6904342,-0.60620284
18222,twirl,0.23819429,-1.8902355
18223,juts,0.9484697,-0.7480159
18224,successively,0.17255959,0.10388973
18225,overtaxed,-1.1592727,-2.6301749
18226,soldering,2.9973433,0.50618064
18227,reflectors,2.6268456,-0.048468314
18228,reread,0.16167292,-1.9136379
18229,stinker,-1.6207584,-2.0143225
18230,trounce,-1.8383765,-0.5747962
18231,instrumentals,2.941871,-0.36356023
18232,peculiarities,0.11911749,-3.2531426
18233,baffle,-0.5539454,-0.17370775
18234,schematic,2.082363,-0.115974404
18235,humorously,-0.16093998,-3.0001664
18236,pulley,2.382237,-0.8847584
18237,croc,2.1646473,0.7667958
18238,panes,2.1899683,1.3108042
18239,jaguar,1.8851669,1.6847082
18240,armada,-0.23418806,-0.13802944
18241,squeals,2.3983343,-0.13730276
18242,magnification,2.878257,0.11018258
18243,dba,0.89598006,2.3619828
18244,plugins,2.2749233,2.2899704
18245,stews,1.6341257,1.2974882
18246,numerically,0.0907796,0.43250185
18247,indignities,-0.7988207,-2.8265893
18248,typos,2.6052756,0.3193145
18249,pitfall,-0.8472383,-0.27402267
18250,allude,-0.67444414,2.0361953
18251,nicks,0.54727715,-3.0777426
18252,botanist,0.08234431,1.6498739
18253,creases,1.3377651,-2.2804544
18254,stabilizer,2.4051058,-0.016094623
18255,pedometer,2.7060554,0.45739055
18256,saucer,1.3266294,-1.3853054
18257,brows,0.28761443,-3.137261
18258,misbehave,-2.307438,-1.230187
18259,docent,0.2988172,0.50981516
18260,grownups,-0.5825605,-0.9195223
18261,terrors,-0.35365596,-2.9742074
18262,duplicitous,-2.2277124,-1.6126829
18263,usernames,1.9645066,2.1097648
18264,squishy,0.31455064,-2.336922
18265,figment,-1.7896256,-1.3815638
18266,diode,3.0413415,0.9710878
18267,braid,2.6241977,-0.762503
18268,stashing,-0.004432613,-2.3384528
18269,reinstall,2.2065916,1.9438922
18270,yer,-0.93121344,2.9831176
18271,buffering,2.5517287,0.084093414
18272,saturate,-1.005195,-0.086234346
18273,dyke,-0.30478698,0.486838
18274,uplink,2.3570597,1.2331365
18275,newfangled,-1.3057121,-1.7208703
18276,hesitates,-1.1258693,0.92417276
18277,paraphrasing,-2.1774652,-1.077173
18278,zillion,-2.7715511,0.059794113
18279,intercontinental,1.1523114,0.007771551
18280,mars,-1.186713,1.5220388
18281,inconspicuous,0.65035695,-1.7024337
18282,gnarly,-1.0061492,-2.4196126
18283,mince,0.16604842,-1.4185877
18284,zips,0.278349,-1.702214
18285,bares,-1.0021837,-2.4124732
18286,pant,1.4385,-1.4166789
18287,couldnt,-2.0121372,2.1889546
18288,craps,-0.99838006,1.7108037
18289,afterglow,0.32894835,-1.7362567
18290,implicates,-0.068255946,1.6203005
18291,choreograph,2.0731475,0.35904822
18292,chicanery,-1.6245044,-2.2705922
18293,migrates,-0.2154482,1.4524621
18294,puke,-2.2256181,-1.3170625
18295,deduced,-0.6126393,0.46227288
18296,wads,-0.08894027,-2.0892096
18297,ac,0.1656472,3.023527
18298,affix,0.28991845,-1.6391268
18299,stylings,0.5837144,-2.1427114
18300,scheduler,1.7868462,1.7741
18301,doin,-1.9177771,2.2834709
18302,beeping,2.5174727,-0.7967526
18303,obama,-0.5374618,3.3615243
18304,pug,1.1773365,2.431471
18305,serpent,1.9034774,-0.9671428
18306,balm,0.6008357,-1.700883
18307,lee,0.27980128,3.3629184
18308,uncontrollably,-0.7687265,-2.3097534
18309,corp,-1.2685639,0.7032856
18310,condense,0.26837355,-1.7063084
18311,jellies,1.5197192,-0.30124187
18312,shriek,2.2865403,-0.17628053
18313,rustling,0.2873695,-1.9106777
18314,que,1.3852997,3.5904226
18315,miniaturization,2.6326997,0.48359245
18316,gf,0.7410045,3.459203
18317,exp,-0.34204572,3.0721872
18318,printouts,1.7920094,-1.4547935
18319,snooty,-2.1950712,-2.149158
18320,hai,0.93875635,3.4451914
18321,prioritizes,-0.21716942,1.9646907
18322,dvd,2.0509386,2.1888793
18323,hissing,2.1726701,-0.4874012
18324,tangling,-0.16158953,-3.0177512
18325,tho,-1.4273386,2.7302814
18326,whined,-2.1189735,0.41695705
18327,readout,2.6107283,0.7002784
18328,flutes,2.9998622,0.9285625
18329,slyly,-0.35973072,-2.5656664
18330,ditto,-1.8409497,-1.4925177
18331,extender,2.5601935,1.3703333
18332,kindest,-1.2962568,-1.2333323
18333,liquidations,0.03313443,0.21054754
18334,adjuster,0.19523606,0.12835808
18335,bicep,-0.024594074,-3.5290182
18336,finders,0.050595175,1.3555634
18337,distinguishable,-1.9889045,0.35472965
18338,submerge,0.03854445,-1.6235291
18339,wows,-0.6012236,0.11614996
18340,sis,-0.0031998423,3.1060658
18341,ocular,1.9827728,-1.2762471
18342,unevenly,-0.59705347,2.1184678
18343,refreshes,-0.026287124,1.4797586
18344,softest,-0.056210164,-0.78555155
18345,dissed,-2.1614978,-0.9677429
18346,bugger,-2.7449558,-0.87217003
18347,fora,0.01500127,0.4810719
18348,pinks,2.3330145,-1.0179275
18349,squint,0.5344093,-1.7673069
18350,niggles,-1.0704032,-2.832289
18351,peter,-0.713937,1.9246323
18352,chugged,-0.15415603,-1.5592533
18353,appended,1.0913169,0.14118889
18354,ding,-0.08426353,2.6791587
18355,thievery,-1.2157274,-1.7042222
18356,reprogram,2.1943457,0.34764218
18357,btw,-1.827018,2.246931
18358,falcon,1.8302481,1.5409821
18359,internalize,-1.4408042,0.274435
18360,paisa,0.58983845,2.8836446
18361,cannibalize,-2.7049835,0.24997169
18362,winks,-0.71567553,-2.8540666
18363,optionally,2.1879406,1.9383036
18364,bookends,0.057974264,-2.6663465
18365,kink,-1.176145,-0.9196121
18366,audiobooks,2.4913917,0.910894
18367,lazily,-1.2654175,-2.461058
18368,rehashing,-0.6552916,-2.2261486
18369,weightless,0.08178556,-2.0567205
18370,conductivity,2.9292424,0.2777754
18371,typewriters,0.98388046,-3.0242865
18372,conceals,-0.064378224,-2.6828465
18373,priming,0.1901733,-0.52558124
18374,squinting,0.3414919,-2.1394668
18375,whiners,-2.8496768,-0.30241153
18376,spliced,1.4234233,-1.6311791
18377,mailman,-0.45007175,-3.1569872
18378,tacks,-0.53100276,-0.46543682
18379,whitewater,1.216029,1.5575162
18380,unreadable,0.38900417,-2.0690432
18381,receptacle,2.2106428,-0.2123326
18382,incl,-0.003620517,3.1181655
18383,hassled,-1.7338104,0.0088105
18384,unadulterated,-1.8688234,-1.1777159
18385,torchbearers,0.018166758,-0.83754444
18386,dampens,-0.29381895,2.1697266
18387,grooving,0.17361814,-2.5819976
18388,addicting,-1.0327815,-0.37819123
18389,gritting,-0.0831279,-1.6140677
18390,orangutan,1.7327276,1.4428165
18391,briefcases,1.9294881,-1.728976
18392,diameters,2.9410014,0.3249612
18393,specious,-1.3244269,-1.2375916
18394,adjusters,0.20627049,0.20589209
18395,tidying,0.07544485,-2.213189
18396,extrusion,2.9343615,0.019438587
18397,fascinates,-0.7307695,1.8780308
18398,sob,2.3529384,-0.13830885
18399,mortals,-1.9038175,-1.8684006
18400,unprocessed,1.8815241,-0.73865634
18401,tusks,1.8126986,-1.2236394
18402,ch,0.21054725,3.2575274
18403,conspiratorial,-2.1095767,-1.9247744
18404,proclivity,-0.6280682,-0.69987744
18405,hemispheric,-0.038207155,0.9323391
18406,excepted,-1.042095,-0.28314248
18407,brassy,0.04545785,-2.7950013
18408,muffler,1.8228624,-0.9962947
18409,america,-0.44911155,3.463708
18410,maj,0.88807577,3.4452446
18411,snobs,-2.8144948,-1.0810337
18412,loosens,-0.5061183,1.9148629
18413,topples,-2.2194254,-0.82471335
18414,borderless,-1.4931043,1.0246109
18415,piggy,-2.2513537,-0.05175659
18416,skews,-1.0829277,0.1796967
18417,fussing,-1.7827642,0.26391613
18418,pathetically,1.8198508,-2.0665789
18419,definately,-2.2687526,1.6247295
18420,screech,2.336237,-0.43602118
18421,polarize,-1.6819052,0.60789603
18422,lookup,2.0316,2.1635091
18423,callup,-1.1688744,-0.8461057
18424,unencrypted,2.2485378,2.0605261
18425,housecleaning,0.17219691,-2.0817692
18426,reliefs,1.3648859,-0.09637602
18427,spongy,1.3368423,-2.2699084
18428,uninstall,2.3385017,2.271067
18429,pudgy,-0.16332138,-3.0439098
18430,tom,0.13106425,3.2510996
